region	S_AFR	singletons_AFR	pi_AFR	tajimasd_AFR	meanrsq_AFR	S_EUR	singletons_EUR	pi_EUR	tajimasd_EUR	meanrsq_EUR	S_EAS	singletons_EAS	pi_EAS	tajimasd_EAS	meanrsq_EAS	S_SAS	singletons_SAS	pi_SAS	tajimasd_SAS	meanrsq_SAS	Fst_AFR_EUR	Fst_AFR_EAS	Fst_AFR_SAS	Fst_EUR_EAS	Fst_EUR_SAS	Fst_EAS_SAS
81	0.01244478721166655	0.002313678749211246	0.0016990376745890593	-0.6235339708786479	0.08845425533346253	0.010727056019070322	0.0043469115894271895	0.0007496912126125191	-1.2662529407190881	0.10288643870694547	0.005118137839164271	0.0012970623291032742	0.000807395799454912	-0.3427031235376075	0.2652797848457787	0.010621888803197083	0.003786019771436584	0.0007357703168732653	-1.3544312220946766	0.07891926498306273	0.2527222910521681	0.2633405497039851	0.2815356435911659	0.0232893545073253	0.0087887017534105	0.0077420905148072
82	0.01606896903535173	0.003060756006733663	0.002243565697413929	-0.5573237266682054	0.05111226527704109	0.015966943835127277	0.004897209610773861	0.0023999581080401586	0.25623867689140256	0.051790238352740076	0.009131255420088762	0.0010712646023567822	0.0018866392161628694	0.5422633395971854	0.1276968445367119	0.018058460439728613	0.006376575014028465	0.0023014181215496726	-0.19063668007957021	0.03862226286318128	0.0763826634478533	0.0632985167612495	0.052083144402326	0.0932501418406661	0.003922440835056	0.0644362002435383
83	0.011518849025678382	0.003255326898561282	0.001564603162210509	-0.6326036638664255	0.04398633506798651	0.013340010926971407	0.004871608085958842	0.001210389727742642	-0.8578384740575632	0.03191891430666785	0.006191950464396285	0.0016618102349298853	0.0012036964003323983	0.4501283160776494	0.13365853478644407	0.014159533782553269	0.0054634857038790745	0.0013777596503389289	-0.7244865501239762	0.02783923853644456	0.1196936471020242	0.1064757932192751	0.0825702195548627	0.0352811398626264	0.0205762472999287	0.0430169514551778
84	0.015251913629612705	0.003141779961156175	0.0027328109578082208	0.11222681948900629	0.07042092189233555	0.015766023077801897	0.0058836970181652005	0.0014213036690099332	-0.9796600505186215	0.07945984230754248	0.008511367531132184	0.0011995887124414486	0.001071302813500521	-0.9689870441064545	0.2478067368322691	0.01548040671769679	0.005712327202102137	0.0016147386766823606	-0.7570125559977445	0.06187551720946464	0.2079374177889462	0.1562377907083037	0.158805714580645	0.0380414425845492	0.0	0.0359683329927376
85	0.007161310791823415	0.0023568870960431493	0.0008516093955321868	-0.8078296848314384	0.05658440364620927	0.007025336536282464	0.00299143362190092	0.0005223008229311071	-0.9912441661783274	0.038505618556468765	0.003852603906993609	0.0012690930517155418	0.0005015240216216082	-0.46046361642857714	0.11894164668335125	0.008702352354620859	0.0035806553959117074	0.0005028678249530594	-1.3329076456642617	0.02411861556936695	0.0892160263573102	0.0730618329441103	0.131937544534156	0.1027940368220188	0.0570657670966817	0.0126858625207405
86	0.008746048472075869	0.0022128556375131717	0.0016043815258056278	0.1462911844647295	0.09540638673807265	0.009009483667017914	0.0029504741833508955	0.0014900358517476928	0.4328478108912016	0.06988969750397522	0.005479452054794521	0.001053740779768177	0.0014527971316009075	0.9627919637668645	0.21418532314268296	0.010590094836670179	0.003530031612223393	0.0015341964681049708	0.08458274703375601	0.05415873697030276	0.0854482517940559	0.1325047348242603	0.0583361510858845	0.0912432621171493	0.0427776259341616	0.048041258460613
87	0.006663743971942131	0.0021920210434020165	0.0005913320409366986	-1.2839657478012476	0.04385013500453854	0.006444541867601929	0.0032441911442349846	0.0003116561401831775	-1.449463374416746	0.020329898044577025	0.00263042525208242	0.0012275317843051293	0.0003307886828177322	-0.5851382630238888	0.09303102559911691	0.008592722490135905	0.004866286716352477	0.00040912578195483604	-1.509879362598603	0.020056792793665512	0.1297679684780168	0.0374471983436751	0.0682884130975149	0.0285392359571132	0.0001268808172003	0.0223051000073372
88	0.005649079200090386	0.001581742176025308	0.0006249440501327496	-0.8819062090305969	0.051369337834702294	0.007343802960117501	0.003841373856061462	0.00017674271600352708	-1.707684841684218	0.043426218431180004	0.002542085640040673	0.0007343802960117501	0.00022005640598233919	-1.0085256845000936	0.1568901670546788	0.008417128008134675	0.004067337024065077	0.00037225796987148854	-1.4740692133047806	0.01267931760944328	0.4729196782821592	0.3012262447978462	0.2769776149005141	0.0208814974485514	0.0117667714256698	0.0426457850243685
89	0.008571256111547052	0.0027766040924729883	0.0005868441998734654	-1.6122181760499765	0.04178116182714619	0.00929558761393131	0.004587432848433633	0.00039127724882290677	-1.689757985905945	0.02114569146368004	0.004225267097241504	0.0009054143779803223	0.0004886467452175604	-0.7369318739888916	0.08381465918799272	0.008812699945675137	0.003561296553389268	0.0004976956250534854	-1.3551350219271867	0.02004792267728125	0.2861315920971109	0.0657687098477668	0.129978539118016	0.1170195501590829	0.0308669672631604	0.0173063735120442
90	0.008399098083427283	0.003438556933483653	0.000995302604559841	-0.8686832590995713	0.03661477780791967	0.008511837655016912	0.0035512965050732807	0.0008435678783616179	-0.6990099258108939	0.03173660442777436	0.0037767756482525367	0.0007328072153325818	0.0008625823604256034	1.0264376324744977	0.13126999912148302	0.009695603156708005	0.004002254791431793	0.0009579892612238422	-0.6834506037377736	0.022491552244957927	0.1030560711544615	0.1333223063052386	0.083273386515103	0.180433321512272	0.0133740318839027	0.0803076425208674
91	0.008908434821831304	0.0016350924672981506	0.0013752553849955343	-0.3886639047513249	0.07407676577113148	0.008682904826341903	0.004566982408660352	0.000574731372878151	-1.0770372694563262	0.05107745973839171	0.0036648624267027513	0.0011840324763193505	0.0008141964930295225	0.6461665089997999	0.12682155238180381	0.009697789806044204	0.004115922417681552	0.0007778118390841308	-0.9399183672647093	0.01938342802417425	0.2586594163062168	0.04815214205334	0.1549173040991726	0.1103180411403872	0.0233682636569011	0.0328553837314188
92	0.00964170932031901	0.002797286037376503	0.0013082052460371579	-0.4946650979296943	0.05488602813320209	0.00880847518152601	0.004285204142364004	0.0009491153069789506	-0.3406003575682176	0.04977713156328618	0.003630520176169504	0.0008927508629925009	0.0008561030696076735	0.8375157873925346	0.15702816245858514	0.008927508629925009	0.0037495536245685038	0.0008373132667465423	-0.739521561697226	0.042350413335624185	0.0834486540321137	0.0649175857616834	0.1229612587142668	0.0692501883411851	0.0075861220531326	0.0220693854565293
93	0.01196531309930793	0.003877261736012674	0.0016971585473262239	-0.29433068331517764	0.06034069594154947	0.011298257316768114	0.004335862586508797	0.001112530628719291	-0.4919686733549679	0.0414987672861125	0.0058367380972233806	0.0015425664971233219	0.0013497669875121932	0.9868261661888701	0.1244399194720369	0.012423913949804053	0.005086300341866089	0.001365197094358371	-0.30055570338371296	0.03225765716846469	0.1586934081583982	0.0996158575456129	0.0875954840125936	0.2015823058019227	0.0076950136580013	0.0507117632287285
94	0.01488767064387832	0.003654735031710201	0.001830420927257223	-0.786792507139515	0.07686215011710032	0.017574975814253466	0.006772009029345372	0.0024769607995033635	0.2180377131609647	0.06565688498504887	0.008653122648607976	0.0013436525851875738	0.002126800819017913	1.2450106765595572	0.23987067778552276	0.016446307642695904	0.006234547995270343	0.0024136905666245503	0.29186582128118504	0.07547441180969182	0.1611517195180485	0.1525325525456658	0.1381285373476221	0.0403468569536665	0.0165663957593397	0.0078458317041203
95	0.013682459623329936	0.002360894993829479	0.002017173496374442	-0.27291576177796906	0.05991474400147574	0.013575146214519504	0.004721789987658958	0.0011414961775714507	-0.8323957754112892	0.05900783426374304	0.00692171486827279	0.0015023877233460322	0.0010355758904694984	-0.30072681020250014	0.1633173986383608	0.015077533937865536	0.00563395396254762	0.0012688141151594176	-0.8613353453471303	0.043925792038967945	0.2932990460966282	0.2588248504367739	0.2401023290260631	0.0675209544743164	0.0001443871489832	0.0638616287041774
96	0.010213143872113677	0.003274866785079929	0.0011130102132121782	-0.9724236017701631	0.05975112376005516	0.011711811722912966	0.0038854351687388987	0.0010428107021204977	-0.8684197716578655	0.04655919825445724	0.006438721136767318	0.0014986678507992895	0.0010419662682265003	-0.11211494151656755	0.18094861550019986	0.011711811722912966	0.003774422735346359	0.0011907640492112889	-0.6039172457658869	0.04390486768133647	0.1532938029762174	0.1039197559033065	0.1063570612933292	0.1261338200871105	0.0264054740301715	0.0388773236364901
97	0.007887472065203103	0.0022347837518075456	0.0010204111139063522	-0.7968709235394257	0.04597076476977304	0.00808465886683318	0.003023530958327856	0.0008869342285212771	-0.577717377584115	0.03269308616536173	0.0045352964374917835	0.0011173918759037728	0.000893969068662286	0.27333405459610793	0.0906269439634458	0.010385171552517418	0.004469567503615091	0.0009648761171080144	-0.8808034559688639	0.019315361644427362	0.041921433857429	0.0	0.0494994882240938	0.0333375324402182	0.0149476054174418	0.0276530197028162
98	0.008598280343931213	0.0019329467439845364	0.0014603618441226555	0.05128049772927746	0.08370905135309101	0.008931547023928548	0.002999400119976005	0.0011384921314598789	-0.24885775822526882	0.05739150404297345	0.004865693527961074	0.0010664533759914684	0.001137215267215355	0.6413114026023368	0.20309663511554052	0.009998000399920015	0.00413250683196694	0.0012353370105628605	-0.2810493440880221	0.04753077160814246	0.1070046918212459	0.1962736604803712	0.0671970181369577	0.1835414252620235	0.0047641862555328	0.0753372819331407
99	0.008770822816759213	0.0012619888944977284	0.0012574431979465075	-0.4286466535551598	0.1110506504061069	0.009528016153457849	0.00422766279656739	0.0005088529228005276	-1.4563097478469764	0.059326323407187215	0.00441696113074205	0.001325088339222615	0.0005917536740243759	-0.6021093344491477	0.10830574517697707	0.011168601716304896	0.005615850580514892	0.0005761186807129051	-1.5472969568947874	0.020288664538432612	0.0927539112337254	0.0208892487630104	0.0773396818031928	0.0704934498030086	0.0156540982331522	0.0174660948826076
100	0.010026954177897575	0.0021024258760107815	0.0018902199440462078	0.45103408378562176	0.11058299717937439	0.011105121293800539	0.00431266846361186	0.0007538880764307084	-1.2708782065882245	0.10537333893776805	0.0063611859838274935	0.0018328840970350405	0.001702109757893185	1.6728010146170669	0.2686609795337879	0.012075471698113207	0.004474393530997304	0.0010381884112341411	-0.9393042204132668	0.08001433160501854	0.2404387697363796	0.0355242178907322	0.1531197023044946	0.247146763045832	0.0	0.1395962620719144
101	0.011221309152734485	0.002663644091810711	0.0015977982301972231	-0.41249414286162417	0.04646956655807002	0.010087843581751204	0.004477189005383962	0.0007667426146708811	-0.9785730087899932	0.04583922690720614	0.004817228676678946	0.000850099178237461	0.000997158017252391	1.0269953588512715	0.21594474837475003	0.011618022102578634	0.005100595069424767	0.0009966760562756408	-0.7848976972380982	0.028023923123838203	0.2531531036686528	0.0809843785206283	0.1419841676447933	0.0708393267446365	0.0527181114314363	0.0109915707593716
102	0.013173340289552629	0.0020868657884439805	0.0027925994349436126	0.7462132516229268	0.15524306867618085	0.012521194730663885	0.003782444241554715	0.002819332574693444	1.4929298764112084	0.18721127191042083	0.007760532150776054	0.0005217164471109951	0.002309806388622434	1.5118569012490923	0.4247768408892254	0.01245598017477501	0.0028694404591104736	0.0028534434392409385	1.5607036579745932	0.16860988496939347	0.0468266618259107	0.1824235741382465	0.0433824651753404	0.1054857666695149	0.0073239154887816	0.0895057911608197
103	0.009171884645912337	0.001411059176294206	0.001422590097497196	-0.2839035862535331	0.06737848629557724	0.01075932621924332	0.0036599347385130963	0.0009760515960208556	-0.8091325661245239	0.04876268235512812	0.004938707117029721	0.0007937207866654908	0.0007801692962948656	-0.2156394057237252	0.16644421521171962	0.011067995414057678	0.004497751124437781	0.0010075620100676596	-0.7815532235110721	0.04248492144592485	0.16674398155948	0.1656693731014125	0.1596572562477566	0.026195920854905	0.0173987704844842	0.0211733627115378
104	0.01228530534351145	0.0028625954198473282	0.002470480172750875	0.29315029206459803	0.11717810828590218	0.010913645038167939	0.0032800572519083968	0.0015630950403632345	0.19737412566149315	0.1503327020242395	0.004770992366412214	0.00089456106870229	0.0010281524008498779	0.7242773075397272	0.27241020240062397	0.01294131679389313	0.004651717557251908	0.0016540695733125248	-0.24347721862136876	0.1022747381654856	0.1403082691616757	0.1490189484311048	0.1536623973742481	0.0276121342320201	0.0057061998090944	0.048261734134026
105	0.012430204732783834	0.002592395639457591	0.0016106508365425361	-0.588588707334542	0.07156419110775403	0.009970752459452272	0.003921829300717894	0.0013663782748666023	0.4089871560693718	0.04934898239657432	0.00618186652486041	0.0009970752459452273	0.00141097324721014	1.1623312859843744	0.12545261968404162	0.0109678277053975	0.003722414251528849	0.001328870446852357	-0.18010020411266056	0.03370369558440841	0.0385787310437557	0.1224233123408237	0.079698534411529	0.0538930794089509	0.047661419121611	0.0086974102189921
106	0.008675799086757991	0.001141552511415525	0.0018016985795652103	0.5232692100802393	0.12079672759732575	0.010273972602739725	0.004223744292237443	0.0008168485139280978	-1.0394668139816945	0.08815329365435776	0.0036529680365296802	0.0010273972602739725	0.0002694881594151994	-1.3362874502580844	0.20279984682709934	0.010559360730593607	0.0027968036529680365	0.001359560432571779	-0.11943009654777252	0.08519340015418445	0.2899186428587622	0.2339861798304879	0.1593269391401005	0.0447181760880554	0.0691171182349424	0.1627122988919904
107	0.010713714620755823	0.0023985928255423486	0.0013554050717222953	-0.6569797583462871	0.08722817539189831	0.010287298118437184	0.003464634081338948	0.0012599342764116114	-0.3070515263951594	0.07142145867361298	0.003091519641810138	0.0009061350674271094	0.0007259113053279028	0.8937581872655359	0.14379179528905794	0.011353339374233783	0.003997654709237248	0.0010455675906632853	-0.8480855090600118	0.061175378896359954	0.4403345812213861	0.5119941812271459	0.4859077198459515	0.086371199865841	0.1580135630524252	0.0427332257333728
108	0.011262414252073309	0.0022524828504146615	0.0019054674841617193	0.023409649365495715	0.09182872944549655	0.010852871915634279	0.0034299170676768713	0.0015235073985367393	0.19975763125366547	0.13623698489059666	0.005068086413432989	0.0007166990887683014	0.0008654644673893171	-0.038197904795259204	0.3804353945997329	0.011057643083853793	0.00348110985973175	0.001609830844194896	0.2491025079847926	0.11502189215783806	0.1242072749455423	0.1381235551843924	0.1264631900714223	0.0578763600335947	0.0165024948946643	0.0706530960333142
109	0.008060958492079407	0.002165630639663124	0.0010096146920926907	-0.81048246465218	0.11686696187086593	0.009785442149588932	0.003850010026067776	0.000692560091079689	-1.1835353958701367	0.10312533416810551	0.006095849207940646	0.00060156406657309	0.0009745945180248298	-0.2138992251774021	0.26707398476466876	0.011509925807098456	0.0034890715861239222	0.0012125736265146392	-0.5030706083038599	0.08145873489632695	0.1994717267041844	0.1554763330848571	0.0884571563745523	0.0269095482452751	0.013577982948461	0.0199804560590229
110	0.008439621803413922	0.0012691160606637477	0.0010173654192397168	-0.7437818044897518	0.10070398096533936	0.009074179833745796	0.002792055333460245	0.0006481369062495612	-1.1409071602069607	0.048285979269675594	0.003236245954692557	0.000824925439431436	0.000600177294240314	0.19851047124206792	0.12537414214180456	0.009899105273177233	0.003236245954692557	0.0006699950347271573	-1.158049851988676	0.041009117745581206	0.0538682873754797	0.0839787371313826	0.0551114929361282	0.0637115778402648	0.0	0.0685422612244676
111	0.00872176976838214	0.0021948824582683534	0.0008339418456694845	-1.2014557495809064	0.039093707360983436	0.007855368798013053	0.00329232368740253	0.0007420094137486646	-0.5919642332357115	0.040228383118281155	0.0036388840755501644	0.001270721423207994	0.0007658520952125408	0.6447540832301818	0.116933566393016	0.008779529833073414	0.0034078438167850747	0.0007760678189377688	-0.8707554338432694	0.019992140291405634	0.0791933209697947	0.1253266260878072	0.0493733993379916	0.1019998479568736	0.0005203949355443	0.0953371502199928
112	0.015118187214133584	0.003491498201878426	0.001528169130185135	-1.1529753976773653	0.06844900181964234	0.01311057574805349	0.0060752068712684616	0.00106528629642509	-0.971006396143687	0.026359906574734433	0.005568939631996089	0.0019377815020425264	0.0011176078472998547	0.3467826508295683	0.12171273422239831	0.01417548269962641	0.006424356691456304	0.0011448370567240654	-0.9485482869447049	0.022632772713209782	0.1380616250643832	0.0434182654432995	0.1141833951464911	0.0322841147384729	0.0614849979323126	0.0262422571907128
113	0.011540706812160403	0.0013471642193183348	0.0017623378100588831	-0.4303627383505392	0.095758952831103	0.01302258745341057	0.005074318559432395	0.001173704868524644	-1.0809078235592509	0.06400862280661815	0.00579280614306884	0.001302258745341057	0.0012598271608164466	0.4423726822121631	0.1896060085514088	0.011675423234092236	0.004221114553864116	0.001206589772925828	-0.8356852245760551	0.04986798377697743	0.0723874218178691	0.0555137923800568	0.1350701000579089	0.1283538816228912	0.0362820624530938	0.0321134232639566
114	0.011079787582770603	0.0014423392119583033	0.0013956603273642008	-0.7597320271673724	0.05916726429917076	0.009899691863895627	0.003802530649708254	0.0012233222805198764	-0.2283372290218076	0.05152622503198976	0.004130335016062414	0.0005900478594374877	0.0010485537103251657	1.0850715483641231	0.21970538719091853	0.01068642234314561	0.004589261128958238	0.0011685787595882135	-0.37897661805547445	0.04690933833730588	0.159297655080813	0.3521063850841192	0.1769067481832924	0.1500786191706792	0.0197642037376896	0.0477992249677756
115	0.017513980091421678	0.0033505812469545445	0.0015915722898518345	-1.376559256260704	0.06600127289361186	0.01722625704805439	0.007652504814720282	0.0012282011813899505	-1.2161914011299821	0.026919421891762666	0.006413439450541801	0.0019258881128616841	0.0007908712612005826	-0.7864486032970924	0.09662879815152066	0.017648560224609602	0.007387985242592291	0.00131211401777632	-1.2121620519526655	0.018400642321499374	0.1675139423958715	0.0469039060880961	0.0774586446268038	0.2561871739352681	0.0497793468229902	0.1084238038843437
116	0.008338052985966899	0.0018563967025360267	0.0015113923455873568	0.006752003018566867	0.10620890522781132	0.010351771442955132	0.003870115159524259	0.001535831467139622	0.17935671367741915	0.08257974250791877	0.005726511862060286	0.0011327166320558807	0.0009332450998570464	-0.20607064108906462	0.21836890648374865	0.01057202189918822	0.0036813290541816124	0.001284809903687797	-0.3443076170252527	0.0709465509361479	0.1897778899377172	0.2247694570853609	0.2868066253425828	0.0829201669923999	0.0541980430179119	0.0473917474862399
117	0.008355398646660782	0.0016475433951162106	0.0011556372683786992	-0.46691399945781076	0.06370840917574594	0.008649602824360106	0.002471315092674316	0.0008429907435516982	-0.6100730526298284	0.056740319476240156	0.0036481318034716093	0.0007649308620182407	0.0008888770813633625	1.1683143357899004	0.32547758732687115	0.009414533686378346	0.003353927625772286	0.0007332795561648177	-0.9715396448529645	0.04963756339537158	0.0730807189849615	0.0298948077523214	0.0904231651492971	0.0701461730572229	0.0	0.0389626402480004
118	0.009960391425908667	0.00244641192917055	0.0014272662618540453	-0.43486155954769606	0.05713339224022477	0.00966915191053122	0.003320130475302889	0.0014548437197143453	0.34656491167476006	0.05876735304277099	0.005766542404473439	0.0011067101584342964	0.0011465269617443534	0.48074852339401664	0.18132313883763546	0.011300093196644921	0.004193849021435228	0.001318678402663584	-0.21684114809975355	0.04658053233405746	0.1049195840146666	0.2117022615311365	0.1295178680344136	0.0814869633792233	0.0053743593909049	0.0401054033388829
119	0.007162570640031542	0.0011828098304639244	0.0010359517058436917	-0.21586690974737568	0.10571121874243924	0.007622552240767512	0.003614141148639769	0.0006013865732088258	-0.7242477705801792	0.0641178239319214	0.0023656196609278487	0.000657116572479958	0.0004444114054729631	0.2396295825354677	0.24522743178306258	0.008608227099487449	0.0030227362334078064	0.0007345162348225585	-0.5895785025613717	0.04724963919825512	0.1395283896925802	0.0192166227331126	0.0716665181454242	0.031832236864923	0.0505043695276707	0.0866339492763106
120	0.005325017989925642	0.0017750059966418806	0.0005360997226263339	-0.8957018022363662	0.034530070534841244	0.0074358359318781484	0.00326217318301751	0.0005986262275672799	-0.6946221489406592	0.01844561602828651	0.0033101463180618853	0.0011513552410650036	0.0005726982410474438	0.07615593603381281	0.06629076109134988	0.008059486687455025	0.0034060925881506357	0.0005732980073133657	-0.8027825997238054	0.014570862561053761	0.1094670982436119	0.0985583705921896	0.0863676870513121	0.0397676016170556	0.0	0.0225718642421169
121	0.00987397042770666	0.0030266944527141014	0.0015088632176144638	-0.1596321971721926	0.09539200591826832	0.010022824253249974	0.003175548278257418	0.0010320183252526592	-0.5248679062908299	0.06543138098493427	0.005606827428798254	0.0012404485461943039	0.0009601214645741356	0.19635801329937344	0.1876337358414382	0.010022824253249974	0.002927458569018557	0.0009518056285209934	-0.6919282139995923	0.06218974483345692	0.1587301306449985	0.1644542461292664	0.2128492136906161	0.0958775455315947	0.027816801965729	0.0632299422132458
122	0.007156401003119457	0.0018961404367239586	0.0009124505287359132	-0.5833157287461239	0.06937339398167723	0.009603033824698758	0.0039757783350663645	0.0010152496546561218	-0.44526452364077873	0.038859826471793556	0.00434277325830326	0.0009786531286317206	0.0007377033232224487	0.00465183573121147	0.15381707321765345	0.009970028747935653	0.004036944155605847	0.0009879850986227467	-0.536847635655378	0.029952168913907624	0.0563950377306535	0.2283090967976762	0.0909231927107794	0.1735131553037577	0.0462170433385089	0.1418025830772475
123	0.008920800696257615	0.001903829416884247	0.0011082180702199	-0.7261373880953411	0.04845460188363887	0.008322454308093995	0.0033181026979982593	0.0008816496826947432	-0.40946623590299525	0.04984941890307641	0.004623585726718886	0.0010879025239338555	0.0009628932862628515	0.792153170819019	0.1406255775693188	0.010008703220191472	0.003807658833768494	0.0008978188531850327	-0.6808646732065013	0.03628199701881554	0.0906701951392857	0.0687603905500149	0.0803745834007792	0.0080311726605715	0.0	0.0085167263090685
124	0.008400085064152548	0.002055717019919189	0.0007974282708826067	-1.160382580989458	0.05599393139849704	0.007762103920039697	0.0037570000708867938	0.00034768347256811506	-1.4885744093220152	0.0314353894386033	0.0030126887360884666	0.000992415113064436	0.00032853631783857625	-0.7610975958658304	0.09813921407250098	0.007655773729354221	0.0034734528957255264	0.00039547935336529304	-1.4527899873007377	0.014172605971613506	0.1271094733817271	0.0281762952396716	0.0991402001576435	0.0071840030813613	0.0031036487289713	0.0293860574411474
125	0.006488240064882401	0.0017842660178426601	0.0007839615749010942	-0.6947209301956009	0.051124020762107356	0.007785888077858881	0.0033414436334144363	0.0007195895019967523	-0.7935289433346323	0.02660667881110208	0.00291970802919708	0.001005677210056772	0.0005165893460614717	0.10035888268405699	0.10655837931428085	0.007980535279805353	0.0033738848337388485	0.0006331260272165291	-0.9834152514740429	0.024871643896694808	0.0860353141702003	0.1316273661394303	0.1240142363590295	0.0719838259853547	0.0354916281837339	0.0183567455040668
126	0.011126305320735953	0.002486325211337643	0.0019996318000063892	0.1482945526111605	0.09266899591437966	0.011250621581302835	0.003356539035305818	0.0015002222368023452	-0.08418595409501242	0.08856689017582585	0.0064022874191944305	0.0009323719542516161	0.0019740057055204177	1.8800121578971118	0.2593053918946566	0.012307309796121333	0.003294380905022377	0.0018770225829343706	0.33109247839341943	0.08307953945700684	0.2234670511577791	0.0052526845128833	0.0654069615525302	0.0677697930072431	0.0385409164070848	0.0310037056214943
127	0.009206380464749902	0.0022154391492713666	0.000809049847351829	-1.335388669102668	0.09152168503786547	0.007630957069712486	0.00334777471445451	0.000765670210675731	-0.6680995469545068	0.036851100089228546	0.0037416305632138637	0.0009354076408034659	0.0008483117656641128	0.7026600699020611	0.14277862053501325	0.008960220559275305	0.003593934619929106	0.0007690546714461656	-0.95155299083667	0.030939619506340756	0.196171294010643	0.0832451591465579	0.0935764719066502	0.0299390768365731	0.1766376959291137	0.0324169608135812
128	0.007670123335583237	0.001656746640485979	0.0008396667244220702	-0.9621576380211039	0.045270607819389984	0.008467816162483892	0.004111186107872615	0.0005300655939961165	-1.2435953472386176	0.0358475450392992	0.0025158004540713013	0.0007363318402159906	0.0003881578357808979	-0.13873068507162675	0.14335094305060814	0.00865189912253789	0.003927103147818617	0.00047699015073957756	-1.3947979584847328	0.030699264532140422	0.1763403369491581	0.2486337259072857	0.1703089210467969	0.111011413398952	0.1041323926145523	0.0192491556286154
129	0.00907364422874024	0.0016881198565098122	0.0013958522588714023	-0.3275299592895362	0.11320697235250418	0.008968136737708377	0.004114792150242667	0.0007977110502423089	-1.0239464131870835	0.03522322388779045	0.003692762186115214	0.0006330449461911796	0.0006477845308845244	-0.1348687692436055	0.10438623750007357	0.01002321164802701	0.004906098332981642	0.0007720233329542683	-1.2401514758245382	0.02882746092414747	0.2509479097180938	0.0670822356876874	0.2029109739514195	0.2362514522929777	0.0202001322013781	0.1063437868357289
130	0.010344616514659974	0.002081165452653486	0.0015416050851792165	-0.3016810653399513	0.07471153733663058	0.009732509028585419	0.002632062190120585	0.0008755922441054313	-0.7390434443849717	0.08523984522477865	0.006427128603782824	0.0009793719777192874	0.0011798707304507695	0.4045247000058714	0.15500840441277103	0.011691252984023995	0.003611434167839873	0.0011778419233268583	-0.513027592242726	0.059346247187423304	0.2408221515205851	0.050451446919923	0.1236086739644314	0.0603925984415648	0.0374455860214948	0.0016099138806413
131	0.009531134122558849	0.0020325761529376217	0.0012863819511701594	-0.7358745399832254	0.060843459755554954	0.008404977064850166	0.0032960694371961434	0.0007784125651710848	-0.8780921917647461	0.046085197432002005	0.0037904798527755653	0.000796550113989068	0.0006863124020777654	0.1408980840990635	0.20500663373132993	0.009448732386628945	0.0037355453621556295	0.0008537214103350368	-0.9189192562884353	0.03825880194933577	0.1591424423063877	0.1313079675361503	0.1336659836146013	0.0231335831475999	0.0442171595814719	0.0364901815111728
132	0.009521384928716905	0.0023930753564154784	0.0014265495527190837	-0.4182080985799321	0.08731573794341323	0.009572301425661914	0.003004073319755601	0.0013141167777167696	-0.029434993165509977	0.048024255027005774	0.0054989816700610995	0.0013238289205702647	0.001246108416756163	0.6581760612773647	0.12809904173329867	0.01094704684317719	0.003360488798370672	0.0013553974833214791	-0.3521368808472824	0.03725157808176793	0.1137610162510383	0.0389423185479942	0.0626312003629738	0.1039348132186804	0.0303933471005128	0.0465134765030174
133	0.009622130901072466	0.002104841134609602	0.0013706086887602372	-0.5656676685666276	0.05656422544256459	0.009171093515084695	0.0033577227623534127	0.001086895477525405	-0.3688931982045485	0.034814770266402076	0.004861180715645986	0.0015034579532925728	0.0010159561715095966	0.3677800161084324	0.11236360811140392	0.009321439310413952	0.003608299087902175	0.0009864413897275638	-0.6628931083189001	0.031202209758176568	0.1467411173928035	0.1284612602874197	0.1892641426931993	0.0667176938351983	0.0	0.0737043295900731
134	0.00813142135047525	0.002307565518378111	0.00082399813825292	-1.1259257957663207	0.05821136040425096	0.007142464699741773	0.003406406241415307	0.0007170138351671382	-0.4188355165386317	0.047538608687794866	0.0031866380968078676	0.0006593044338223175	0.0007265349270566379	0.9292854264626985	0.12180200329229646	0.008625899675841986	0.004285478819845063	0.0006472661371619574	-1.0106713282130946	0.02278702197281006	0.0402137223970008	0.0264128180170531	0.1070547936943876	0.0316291338920542	0.0233489918388797	0.0938817618372617
135	0.007417638633108246	0.00127890321260487	0.0012928050472493981	-0.0002065338611322399	0.07873115842605583	0.009259259259259259	0.003069367710251688	0.0007263943476755144	-0.9675957230676627	0.07070464664007978	0.003990178023327195	0.00127890321260487	0.0006901657504187732	-0.0385539337081405	0.09834382386325538	0.010742786985880909	0.004143646408839779	0.0005709318958295142	-1.538703690282778	0.04168991501999002	0.1813017755759437	0.1471842160703492	0.2356813468877672	0.1343161305854458	0.0543470557111636	0.0888973169639707
136	0.013065555999315342	0.0033091801220973354	0.002012608166594231	-0.34486668110680735	0.03757955511788573	0.014320762252524676	0.0062189764363553375	0.0015243482983166759	-0.46363820825157326	0.030988138626514783	0.007702402008330005	0.0016545900610486677	0.0014226709772215962	0.24216839102274054	0.07503793893600955	0.013807268785302676	0.004963770183146004	0.001517788665047957	-0.49992104392672	0.02650228352483322	0.1047617484300969	0.1046857626607048	0.1021871178828833	0.0511233479131307	0.0418311954667446	0.015837613331116
